"project","linenumber","path","revision","issuecode","fixrevision"
"surefire","135","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","172","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","7fb3ab567bf25d9a9c1ceb7e56112258311cdb82","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","165","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","169","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","173","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","177","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","214","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","3cc8a5569d06e559f2fa7ca435a19969b0904287","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","150","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","152","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","187","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","127","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","33c2f8031b5098d5450c0131dbeaf7579b076eb4"
"surefire","282","surefire/src/main/java/org/apache/maven/surefire/Surefire.java","b116cd1a365f5dae52685125f71dc8bc8a261194","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","157","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","4a7328695c133e3960fbd5a808c95278d931907d","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","154","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","156","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","129","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","33c2f8031b5098d5450c0131dbeaf7579b076eb4"
"surefire","46","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","1c4b018b8fb6d331f078f2ce0a00db5900df5809","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","55","surefire/src/main/org/codehaus/surefire/report/ConsoleReporter.java","4d7e6ce142645ae877ada95a39055acb80733042","SUREFIRE-12","c5fdcd99d90a82cc038291552e7a16307dcd91da"
"surefire","260","surefire/src/main/java/org/codehaus/surefire/Surefire.java","e3c0e14e0d84d8182734f961e5e35182f1857b63","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","262","surefire/src/main/java/org/codehaus/surefire/Surefire.java","e3c0e14e0d84d8182734f961e5e35182f1857b63","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","189","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","191","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","123","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","193","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","195","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","65","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","174","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","125","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","268","surefire/src/main/java/org/apache/maven/surefire/Surefire.java","61ee83ead149af1c4a1a552b6b50df9ce8ce6b70","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","198","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","139","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","a57b117def444866c4e32d5e2fd76915889b04d3","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","200","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","176","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","102","surefire/src/main/org/codehaus/surefire/Surefire.java","faade9f12ade15cdb9bf1b0af1e6a03061b579f0","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","180","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","280","surefire/src/main/java/org/apache/maven/surefire/Surefire.java","b116cd1a365f5dae52685125f71dc8bc8a261194","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","141","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","33c2f8031b5098d5450c0131dbeaf7579b076eb4","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","127","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","74","surefire/src/main/org/codehaus/surefire/battery/DirectoryBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-19","3dbc40dd51f1d54c2e173094591b07119ea3a15e"
"surefire","81","surefire/src/main/org/codehaus/surefire/battery/DirectoryBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-19","3dbc40dd51f1d54c2e173094591b07119ea3a15e"
"surefire","204","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","129","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","102","surefire/src/main/org/codehaus/surefire/Surefire.java","faade9f12ade15cdb9bf1b0af1e6a03061b579f0","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","147","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","33c2f8031b5098d5450c0131dbeaf7579b076eb4","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
